               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.022088,           0.0088035,                   0,             0.98188,             0.96323,             0.97774,             0.68723,            0.018699,             0.01149,                   0,           0.0091461,           0.0091461,           0.0091461
                  71,             0.02038,           0.0089435,                   0,             0.98657,             0.96544,             0.97958,             0.69273,            0.017678,            0.011422,                   0,           0.0091337,           0.0091337,           0.0091337
                  72,            0.021638,           0.0089688,                   0,             0.98088,             0.96754,             0.97769,              0.7119,            0.018338,             0.01145,                   0,           0.0091214,           0.0091214,           0.0091214
                  73,            0.021863,           0.0088362,                   0,             0.98662,             0.96291,             0.97783,               0.692,             0.01787,            0.011295,                   0,            0.009109,            0.009109,            0.009109
                  74,            0.020095,           0.0083633,                   0,             0.98589,             0.97206,             0.98581,             0.70086,            0.018305,            0.011242,                   0,           0.0090966,           0.0090966,           0.0090966
                  75,            0.022234,           0.0088494,                   0,              0.9866,             0.96758,             0.98143,             0.67021,            0.019884,            0.011505,                   0,           0.0090843,           0.0090843,           0.0090843
                  76,            0.020667,            0.009018,                   0,             0.98817,             0.96869,             0.97719,             0.68263,            0.018307,            0.011146,                   0,           0.0090719,           0.0090719,           0.0090719
                  77,            0.020122,           0.0086289,                   0,             0.97906,             0.96986,              0.9773,             0.68753,            0.018241,             0.01075,                   0,           0.0090595,           0.0090595,           0.0090595
                  78,            0.021293,           0.0082125,                   0,             0.97726,             0.96445,              0.9762,             0.70575,             0.01754,            0.010733,                   0,           0.0090471,           0.0090471,           0.0090471
                  79,            0.018634,           0.0081145,                   0,             0.97719,             0.96368,             0.97524,             0.68527,            0.017708,            0.011137,                   0,           0.0090347,           0.0090347,           0.0090347
                  80,            0.023426,            0.008665,                   0,             0.98114,             0.96481,             0.97476,             0.68041,            0.018516,            0.011585,                   0,           0.0090224,           0.0090224,           0.0090224
                  81,            0.021385,           0.0089518,                   0,             0.97274,             0.96059,             0.97471,             0.66921,            0.018407,             0.01099,                   0,             0.00901,             0.00901,             0.00901
                  82,            0.020307,            0.008402,                   0,              0.9843,             0.96903,             0.98339,              0.7029,            0.017742,            0.010991,                   0,           0.0089976,           0.0089976,           0.0089976
                  83,            0.020741,            0.008287,                   0,             0.98166,             0.97063,             0.97978,             0.69976,            0.017371,            0.010556,                   0,           0.0089853,           0.0089853,           0.0089853
                  84,            0.021625,           0.0088841,                   0,             0.98491,             0.95855,             0.97525,              0.6702,            0.019303,            0.011678,                   0,           0.0089729,           0.0089729,           0.0089729
                  85,             0.02042,           0.0084966,                   0,             0.98785,             0.96291,             0.97709,             0.68627,            0.019109,            0.011084,                   0,           0.0089605,           0.0089605,           0.0089605
                  86,            0.021462,           0.0086192,                   0,             0.98404,             0.95904,             0.97555,             0.70038,            0.017681,            0.010881,                   0,           0.0089481,           0.0089481,           0.0089481
                  87,            0.019482,           0.0088382,                   0,             0.98097,             0.95518,             0.97349,             0.66896,            0.018953,            0.011501,                   0,           0.0089358,           0.0089358,           0.0089358
                  88,            0.021729,           0.0087167,                   0,             0.98083,             0.96136,             0.97762,             0.69113,            0.017896,            0.011106,                   0,           0.0089234,           0.0089234,           0.0089234
                  89,            0.019778,           0.0083179,                   0,             0.98338,             0.96031,             0.97697,             0.69735,            0.018525,            0.011566,                   0,            0.008911,            0.008911,            0.008911
                  90,            0.020534,           0.0085947,                   0,             0.98425,             0.96572,             0.97997,             0.69901,            0.018171,            0.011001,                   0,           0.0088986,           0.0088986,           0.0088986
                  91,            0.020462,           0.0090796,                   0,              0.9886,             0.95981,             0.98025,             0.71352,            0.017184,            0.011049,                   0,           0.0088863,           0.0088863,           0.0088863
                  92,            0.018917,            0.008616,                   0,             0.98969,             0.96436,             0.98044,             0.71699,            0.017542,            0.011103,                   0,           0.0088739,           0.0088739,           0.0088739
                  93,             0.02099,           0.0083931,                   0,             0.98568,             0.96213,             0.97712,             0.70376,            0.017613,            0.011079,                   0,           0.0088615,           0.0088615,           0.0088615
                  94,            0.021961,           0.0090945,                   0,               0.987,             0.96368,             0.97649,             0.69676,            0.017472,            0.011308,                   0,           0.0088491,           0.0088491,           0.0088491
                  95,            0.025116,           0.0083214,                   0,             0.98806,             0.95902,             0.97474,             0.68598,            0.018219,            0.011024,                   0,           0.0088368,           0.0088368,           0.0088368
                  96,            0.021027,           0.0085459,                   0,             0.97579,             0.96568,             0.97764,             0.69382,             0.01789,            0.011135,                   0,           0.0088244,           0.0088244,           0.0088244
                  97,            0.021365,           0.0082589,                   0,             0.98043,               0.966,             0.97571,              0.6938,            0.017848,            0.011342,                   0,            0.008812,            0.008812,            0.008812
                  98,            0.023843,           0.0080597,                   0,             0.97056,             0.96822,             0.97571,              0.6586,            0.019516,            0.012058,                   0,           0.0087996,           0.0087996,           0.0087996
                  99,            0.022597,           0.0086126,                   0,             0.97342,             0.96239,             0.97261,              0.6479,            0.020118,             0.01182,                   0,           0.0087872,           0.0087872,           0.0087872
                 100,            0.021448,           0.0079338,                   0,             0.98629,               0.966,             0.98137,              0.6997,            0.018003,            0.010698,                   0,           0.0087749,           0.0087749,           0.0087749
                 101,             0.02228,           0.0088157,                   0,             0.98061,             0.96909,             0.97898,             0.69514,            0.018999,            0.011391,                   0,           0.0087625,           0.0087625,           0.0087625
