                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1015,                0.38903,                0.20924,                0.76752,                0.98026,                0.95935,                0.98217,                0.78363,                0.82758,                0.37971,                0.85403,              0.0037259,              0.0037259,              0.0037259
                   1016,                0.39454,                0.20776,                0.77748,                0.98025,                0.95868,                0.98149,                 0.7834,                 0.8273,                0.37855,                 0.8541,              0.0037197,              0.0037197,              0.0037197
                   1017,                0.38657,                0.20157,                0.77522,                0.98629,                0.95131,                0.98052,                0.78299,                0.82742,                0.37971,                0.85436,              0.0037135,              0.0037135,              0.0037135
                   1018,                0.39886,                0.21205,                0.77363,                0.97868,                0.95776,                0.98088,                0.78396,                 0.8271,                0.37935,                0.85427,              0.0037073,              0.0037073,              0.0037073
                   1019,                0.38122,                0.20155,                0.76637,                0.97946,                0.95837,                0.98185,                0.78342,                0.82701,                0.37921,                0.85415,              0.0037011,              0.0037011,              0.0037011
                   1020,                0.40096,                0.21316,                0.76778,                0.98717,                0.95153,                0.98175,                 0.7825,                0.82644,                0.37804,                0.85431,              0.0036949,              0.0036949,              0.0036949
                   1021,                0.39034,                0.20545,                0.77847,                0.98717,                 0.9517,                0.98174,                0.78207,                0.82586,                 0.3784,                0.85436,              0.0036888,              0.0036888,              0.0036888
                   1022,                 0.4108,                 0.2099,                0.77502,                0.98637,                0.95106,                0.98068,                0.78234,                0.82657,                0.37848,                0.85432,              0.0036826,              0.0036826,              0.0036826
                   1023,                0.41375,                0.21271,                0.78008,                0.98638,                0.95127,                0.98045,                0.78187,                0.82761,                0.37896,                0.85466,              0.0036764,              0.0036764,              0.0036764
                   1024,                0.39065,                0.20886,                0.77741,                0.98576,                0.95286,                0.98191,                 0.7833,                0.82859,                0.37943,                0.85495,              0.0036702,              0.0036702,              0.0036702
                   1025,                0.41006,                0.21409,                0.77339,                0.98563,                0.95395,                0.98187,                0.78272,                0.82903,                0.37995,                0.85484,               0.003664,               0.003664,               0.003664
                   1026,                0.39148,                0.20464,                 0.7722,                0.98542,                 0.9544,                0.98184,                0.78216,                0.82932,                0.38038,                0.85452,              0.0036578,              0.0036578,              0.0036578
                   1027,                0.43657,                0.22697,                0.77841,                0.98532,                 0.9544,                0.98154,                0.78273,                0.82952,                0.37901,                0.85461,              0.0036516,              0.0036516,              0.0036516
                   1028,                0.39924,                0.21301,                0.77698,                 0.9852,                 0.9544,                0.98152,                0.78325,                0.82871,                0.37841,                0.85459,              0.0036454,              0.0036454,              0.0036454
                   1029,                0.40687,                0.21155,                0.77626,                0.98584,                0.95518,                0.98198,                0.78268,                0.82811,                0.37827,                0.85438,              0.0036393,              0.0036393,              0.0036393
                   1030,                0.39433,                0.20929,                0.76991,                0.98551,                0.95518,                0.98163,                0.78325,                0.82837,                0.37882,                0.85451,              0.0036331,              0.0036331,              0.0036331
                   1031,                 0.4123,                0.21023,                0.77675,                0.98565,                0.95519,                0.98183,                0.78331,                0.82864,                0.37917,                0.85469,              0.0036269,              0.0036269,              0.0036269
                   1032,                0.43045,                0.22012,                0.77693,                0.98559,                0.95518,                 0.9816,                0.78338,                0.82766,                0.37867,                0.85457,              0.0036207,              0.0036207,              0.0036207
                   1033,                0.39822,                0.21151,                 0.7825,                0.98418,                0.95518,                 0.9821,                0.78364,                0.82805,                0.37825,                0.85473,              0.0036145,              0.0036145,              0.0036145
                   1034,                0.39754,                0.20702,                0.77434,                0.98328,                0.95442,                0.98135,                0.78389,                0.82728,                0.37771,                0.85474,              0.0036083,              0.0036083,              0.0036083
                   1035,                0.39567,                0.20629,                0.77708,                0.98331,                 0.9544,                0.98134,                 0.7841,                0.82676,                0.37765,                0.85455,              0.0036021,              0.0036021,              0.0036021
                   1036,                0.38452,                0.20436,                0.77333,                0.98408,                0.95511,                0.98137,                0.78472,                0.82703,                0.37793,                0.85474,              0.0035959,              0.0035959,              0.0035959
                   1037,                0.39933,                 0.2111,                0.78128,                 0.9833,                 0.9557,                0.98141,                0.78512,                 0.8255,                 0.3774,                0.85466,              0.0035898,              0.0035898,              0.0035898
                   1038,                0.41111,                0.21487,                0.77108,                 0.9833,                0.95568,                 0.9813,                0.78563,                0.82547,                0.37655,                0.85447,              0.0035836,              0.0035836,              0.0035836
                   1039,                0.38624,                0.20536,                0.77432,                 0.9833,                0.95575,                0.98113,                0.78607,                0.82573,                0.37759,                0.85464,              0.0035774,              0.0035774,              0.0035774
                   1040,                0.37753,                0.20132,                 0.7747,                0.98384,                0.95672,                0.98183,                0.78556,                0.82488,                0.37749,                0.85437,              0.0035712,              0.0035712,              0.0035712
                   1041,                0.38859,                0.20653,                0.77401,                0.98335,                0.95672,                0.98181,                0.78537,                0.82458,                0.37797,                0.85425,               0.003565,               0.003565,               0.003565
                   1042,                0.39031,                 0.2004,                  0.775,                0.98326,                0.95672,                0.98191,                0.78627,                0.82478,                0.37674,                0.85455,              0.0035588,              0.0035588,              0.0035588
                   1043,                 0.4025,                0.20948,                0.77329,                0.98379,                0.95672,                0.98165,                0.78557,                0.82388,                0.37727,                0.85468,              0.0035526,              0.0035526,              0.0035526
                   1044,                0.39741,                0.20978,                0.77131,                0.98332,                0.95667,                0.98165,                0.78596,                0.82276,                0.37774,                0.85446,              0.0035464,              0.0035464,              0.0035464
                   1045,                0.39452,                0.20346,                0.77517,                0.98331,                0.95612,                0.98171,                0.78617,                0.82274,                0.37668,                0.85453,              0.0035403,              0.0035403,              0.0035403
                   1046,                0.40204,                0.21321,                0.77968,                0.98368,                0.95595,                0.98172,                0.78622,                 0.8233,                 0.3768,                0.85459,              0.0035341,              0.0035341,              0.0035341
                   1047,                0.38351,                0.20242,                0.77678,                0.98392,                0.95672,                0.98165,                0.78535,                0.82396,                0.37652,                0.85451,              0.0035279,              0.0035279,              0.0035279
                   1048,                 0.4013,                0.21262,                0.77463,                0.98489,                  0.957,                0.98163,                0.78587,                 0.8228,                0.37602,                 0.8545,              0.0035217,              0.0035217,              0.0035217
                   1049,                0.40379,                0.20855,                0.77333,                0.98489,                0.95734,                0.98138,                0.78544,                0.82247,                0.37381,                0.85417,              0.0035155,              0.0035155,              0.0035155
                   1050,                0.40443,                0.21244,                0.78218,                 0.9849,                0.95746,                0.98113,                0.78535,                0.82219,                0.37426,                0.85418,              0.0035093,              0.0035093,              0.0035093
                   1051,                0.39643,                 0.2091,                0.77349,                0.98439,                0.95672,                 0.9814,                0.78516,                0.82214,                0.37368,                0.85419,              0.0035031,              0.0035031,              0.0035031
                   1052,                0.39964,                0.21418,                0.78077,                0.98411,                0.95698,                0.98138,                  0.785,                0.82101,                0.37263,                0.85436,              0.0034969,              0.0034969,              0.0034969
                   1053,                0.41061,                0.21849,                 0.7773,                0.98337,                 0.9575,                0.98132,                0.78446,                0.82122,                0.37324,                0.85409,              0.0034908,              0.0034908,              0.0034908
                   1054,                0.38596,                0.19852,                0.77712,                0.98298,                 0.9575,                0.98121,                0.78401,                0.82047,                0.37171,                0.85397,              0.0034846,              0.0034846,              0.0034846
                   1055,                0.38899,                0.20944,                0.77076,                0.98287,                 0.9575,                0.98116,                0.78352,                0.82014,                0.37241,                0.85386,              0.0034784,              0.0034784,              0.0034784
                   1056,                0.39526,                0.20576,                0.77223,                0.98411,                0.95696,                0.98169,                0.78386,                0.82064,                0.37272,                0.85395,              0.0034722,              0.0034722,              0.0034722
                   1057,                0.38741,                0.20705,                0.77341,                0.98333,                0.95739,                0.98143,                0.78457,                0.81963,                0.37254,                0.85401,               0.003466,               0.003466,               0.003466
                   1058,                0.40815,                0.21241,                0.77354,                0.98409,                 0.9575,                0.98139,                 0.7845,                0.81913,                0.37325,                0.85402,              0.0034598,              0.0034598,              0.0034598
                   1059,                0.38633,                0.20044,                0.77344,                0.98237,                 0.9575,                0.98127,                0.78416,                 0.8189,                0.37221,                0.85415,              0.0034536,              0.0034536,              0.0034536
                   1060,                0.38217,                0.20274,                0.76678,                0.98145,                0.95672,                0.98049,                0.78541,                0.81807,                0.37244,                0.85414,              0.0034474,              0.0034474,              0.0034474
                   1061,                0.39555,                0.20376,                0.77463,                0.98094,                0.95672,                0.98053,                0.78505,                0.81751,                0.37257,                0.85404,              0.0034413,              0.0034413,              0.0034413
                   1062,                0.36247,                0.19589,                0.77031,                0.97872,                0.95964,                0.98079,                0.78548,                 0.8164,                 0.3726,                0.85413,              0.0034351,              0.0034351,              0.0034351
                   1063,                0.37112,                0.19913,                0.77441,                0.97872,                0.95977,                0.98095,                0.78511,                0.81682,                0.37187,                0.85426,              0.0034289,              0.0034289,              0.0034289
                   1064,                0.37055,                0.19733,                0.76888,                0.97833,                0.95981,                0.98139,                0.78538,                 0.8158,                0.37224,                0.85424,              0.0034227,              0.0034227,              0.0034227
                   1065,                0.38377,                0.20624,                0.76754,                0.97835,                0.95981,                0.98097,                0.78512,                0.81533,                0.37223,                0.85411,              0.0034165,              0.0034165,              0.0034165
                   1066,                0.38061,                0.19746,                0.77332,                0.97846,                0.95981,                0.98086,                 0.7855,                 0.8149,                0.37161,                0.85414,              0.0034103,              0.0034103,              0.0034103
                   1067,                0.37578,                0.20427,                0.77154,                0.97845,                0.95981,                0.98084,                 0.7861,                0.81539,                0.37148,                0.85433,              0.0034041,              0.0034041,              0.0034041
                   1068,                0.38929,                 0.2034,                0.77699,                0.97871,                0.95916,                0.98081,                0.78636,                 0.8159,                0.37268,                 0.8543,              0.0033979,              0.0033979,              0.0033979
                   1069,                0.37332,                0.20211,                0.77085,                0.97949,                0.95973,                0.98139,                 0.7853,                0.81585,                 0.3727,                0.85443,              0.0033918,              0.0033918,              0.0033918
                   1070,                 0.3841,                0.20489,                0.77607,                 0.9795,                0.95986,                0.98107,                0.78489,                 0.8161,                 0.3738,                0.85441,              0.0033856,              0.0033856,              0.0033856
                   1071,                0.39317,                0.20507,                0.78482,                0.97946,                0.95981,                0.98109,                  0.785,                0.81595,                0.37319,                0.85436,              0.0033794,              0.0033794,              0.0033794
                   1072,                 0.3795,                    0.2,                0.77101,                   0.98,                0.95981,                0.98106,                0.78448,                0.81605,                 0.3731,                0.85442,              0.0033732,              0.0033732,              0.0033732
                   1073,                0.37324,                0.20139,                0.77318,                0.97947,                0.95839,                0.98038,                 0.7846,                0.81649,                 0.3745,                0.85442,               0.003367,               0.003367,               0.003367
                   1074,                0.38367,                0.20748,                0.76962,                0.97944,                0.95827,                0.98065,                0.78518,                0.81564,                0.37374,                0.85445,              0.0033608,              0.0033608,              0.0033608
                   1075,                0.38614,                0.20124,                0.77614,                0.97946,                0.95811,                0.98067,                0.78538,                0.81542,                0.37404,                0.85426,              0.0033546,              0.0033546,              0.0033546
                   1076,                0.37687,                0.20023,                0.76891,                0.98613,                0.95209,                0.98071,                 0.7858,                0.81533,                0.37485,                0.85456,              0.0033484,              0.0033484,              0.0033484
                   1077,                0.37955,                0.20323,                0.77093,                0.98529,                0.95131,                0.97938,                0.78542,                0.81439,                0.37467,                0.85465,              0.0033423,              0.0033423,              0.0033423
                   1078,                0.38917,                0.19942,                0.76981,                0.98601,                0.95209,                0.98044,                0.78568,                0.81445,                0.37377,                0.85468,              0.0033361,              0.0033361,              0.0033361
                   1079,                0.36458,                0.19425,                0.77487,                0.98592,                0.95209,                0.98041,                0.78581,                0.81472,                0.37394,                0.85484,              0.0033299,              0.0033299,              0.0033299
                   1080,                0.38702,                0.21293,                0.76823,                 0.9856,                0.95211,                0.98026,                0.78493,                0.81486,                0.37532,                0.85472,              0.0033237,              0.0033237,              0.0033237
                   1081,                0.39704,                0.20816,                0.77634,                 0.9856,                0.95216,                0.98016,                0.78449,                0.81381,                0.37423,                0.85451,              0.0033175,              0.0033175,              0.0033175
                   1082,                0.39038,                0.20492,                0.76769,                0.98576,                0.95209,                0.98021,                0.78468,                0.81423,                0.37414,                0.85448,              0.0033113,              0.0033113,              0.0033113
                   1083,                0.38897,                0.20747,                0.77243,                0.98677,                0.95286,                0.98088,                0.78545,                0.81337,                0.37419,                0.85434,              0.0033051,              0.0033051,              0.0033051
                   1084,                0.37971,                0.20054,                0.77018,                0.98712,                0.95286,                0.98092,                0.78556,                0.81291,                0.37364,                0.85429,              0.0032989,              0.0032989,              0.0032989
                   1085,                0.37017,                0.19818,                0.77018,                0.98728,                0.95286,                 0.9809,                0.78524,                0.81316,                0.37386,                0.85419,              0.0032928,              0.0032928,              0.0032928
                   1086,                0.39092,                0.20629,                0.77301,                0.98705,                0.95286,                0.98094,                0.78516,                 0.8123,                0.37411,                0.85407,              0.0032866,              0.0032866,              0.0032866
                   1087,                0.39111,                0.20505,                0.77517,                0.98692,                0.95286,                0.98093,                  0.785,                0.81237,                0.37465,                0.85389,              0.0032804,              0.0032804,              0.0032804
                   1088,                 0.3954,                0.20575,                0.77183,                0.98695,                0.95286,                0.98091,                0.78392,                0.81257,                 0.3752,                0.85405,              0.0032742,              0.0032742,              0.0032742
                   1089,                0.39025,                0.20167,                0.77686,                0.98689,                0.95286,                0.98093,                0.78525,                0.81247,                0.37475,                0.85384,               0.003268,               0.003268,               0.003268
                   1090,                0.38101,                0.19797,                0.77946,                0.98719,                0.95256,                0.98094,                0.78515,                0.81269,                0.37491,                0.85375,              0.0032618,              0.0032618,              0.0032618
                   1091,                0.38321,                0.20303,                0.77109,                0.98612,                0.95286,                0.98098,                0.78541,                0.81292,                 0.3746,                0.85394,              0.0032556,              0.0032556,              0.0032556
                   1092,                0.39091,                0.20544,                0.77106,                0.98561,                0.95298,                  0.981,                0.78492,                0.81245,                0.37445,                0.85408,              0.0032494,              0.0032494,              0.0032494
                   1093,                0.38552,                0.20019,                0.77632,                0.98588,                0.95286,                0.98106,                0.78419,                0.81173,                0.37446,                0.85403,              0.0032433,              0.0032433,              0.0032433
                   1094,                0.38019,                0.20114,                0.76755,                 0.9864,                 0.9531,                0.98106,                0.78441,                0.81102,                 0.3753,                0.85386,              0.0032371,              0.0032371,              0.0032371
                   1095,                0.38386,                 0.2003,                0.77045,                0.98641,                0.95343,                0.98106,                0.78429,                0.81073,                 0.3745,                0.85381,              0.0032309,              0.0032309,              0.0032309
                   1096,                0.37433,                 0.1953,                0.76826,                0.98627,                0.95363,                0.98109,                0.78431,                0.81061,                0.37522,                0.85391,              0.0032247,              0.0032247,              0.0032247
                   1097,                0.37292,                0.20104,                0.77156,                0.98606,                0.95363,                0.98085,                0.78415,                0.81095,                0.37597,                0.85383,              0.0032185,              0.0032185,              0.0032185
                   1098,                0.37935,                 0.2045,                0.77444,                0.98591,                0.95363,                0.98071,                0.78448,                0.81199,                0.37656,                0.85388,              0.0032123,              0.0032123,              0.0032123
                   1099,                0.37954,                0.20037,                0.76833,                0.98666,                0.95363,                0.98067,                 0.7843,                0.81229,                0.37596,                0.85374,              0.0032061,              0.0032061,              0.0032061
                   1100,                0.37575,                0.19951,                0.77466,                 0.9866,                0.95363,                0.98066,                0.78433,                0.81162,                0.37589,                0.85373,              0.0031999,              0.0031999,              0.0031999
                   1101,                 0.3754,                0.19962,                0.76687,                0.98642,                0.95395,                0.98066,                0.78348,                0.81218,                0.37631,                0.85368,              0.0031938,              0.0031938,              0.0031938
                   1102,                 0.3793,                0.20178,                0.77098,                0.98603,                0.95363,                0.98071,                0.78392,                0.81166,                0.37599,                0.85362,              0.0031876,              0.0031876,              0.0031876
                   1103,                 0.3773,                0.20233,                0.77779,                0.98642,                0.95411,                0.98073,                0.78378,                0.81115,                0.37627,                 0.8536,              0.0031814,              0.0031814,              0.0031814
                   1104,                 0.3558,                 0.1936,                0.77215,                0.98642,                 0.9542,                0.98074,                0.78387,                 0.8122,                0.37607,                0.85366,              0.0031752,              0.0031752,              0.0031752
                   1105,                0.37797,                0.20732,                0.77341,                0.98576,                0.95363,                0.98076,                0.78376,                 0.8127,                0.37644,                0.85385,               0.003169,               0.003169,               0.003169
                   1106,                0.37251,                0.19725,                0.77147,                0.98642,                0.95437,                 0.9808,                  0.783,                0.81242,                0.37598,                0.85388,              0.0031628,              0.0031628,              0.0031628
                   1107,                0.37921,                  0.207,                0.77817,                0.98614,                 0.9544,                0.98084,                0.78346,                0.81274,                0.37565,                0.85398,              0.0031566,              0.0031566,              0.0031566
                   1108,                0.38539,                0.20007,                0.77215,                0.98649,                0.95363,                0.98084,                0.78358,                0.81245,                0.37651,                0.85392,              0.0031504,              0.0031504,              0.0031504
                   1109,                0.36953,                0.20031,                0.77035,                0.98706,                 0.9544,                0.98086,                0.78377,                0.81153,                0.37576,                0.85393,              0.0031443,              0.0031443,              0.0031443
                   1110,                0.36376,                0.19194,                0.76971,                0.98691,                 0.9544,                0.98086,                0.78385,                0.81105,                0.37645,                0.85381,              0.0031381,              0.0031381,              0.0031381
                   1111,                0.37803,                0.20467,                0.77343,                0.98724,                0.95518,                0.98146,                 0.7847,                0.81074,                0.37556,                0.85379,              0.0031319,              0.0031319,              0.0031319
                   1112,                0.36705,                0.19721,                0.77215,                0.98722,                0.95518,                0.98147,                0.78467,                0.81019,                0.37605,                0.85389,              0.0031257,              0.0031257,              0.0031257
                   1113,                0.36695,                0.19656,                0.76704,                0.98801,                0.95546,                0.98146,                0.78397,                0.81089,                 0.3765,                0.85395,              0.0031195,              0.0031195,              0.0031195
                   1114,                0.38282,                0.20304,                0.77197,                0.98802,                0.95588,                0.98155,                0.78358,                0.81098,                0.37686,                0.85397,              0.0031133,              0.0031133,              0.0031133
                   1115,                0.37863,                0.20186,                0.76835,                0.98784,                0.95595,                0.98102,                0.78351,                0.81133,                 0.3773,                0.85397,              0.0031071,              0.0031071,              0.0031071
                   1116,                0.36803,                0.19718,                0.77492,                0.98781,                0.95595,                0.98097,                0.78345,                0.81133,                0.37699,                0.85404,              0.0031009,              0.0031009,              0.0031009
                   1117,                0.36883,                0.19782,                0.77354,                  0.988,                0.95595,                0.98094,                0.78341,                0.81156,                0.37818,                0.85411,              0.0030948,              0.0030948,              0.0030948
                   1118,                0.34983,                0.18946,                0.77637,                 0.9884,                0.95595,                0.98126,                 0.7844,                0.81158,                0.37837,                0.85396,              0.0030886,              0.0030886,              0.0030886
                   1119,                0.39058,                0.19966,                0.77889,                0.98847,                0.95595,                0.98123,                  0.784,                0.81211,                0.37794,                0.85394,              0.0030824,              0.0030824,              0.0030824
                   1120,                0.37569,                0.19978,                0.77409,                 0.9864,                0.95518,                0.98059,                 0.7842,                0.81265,                0.37775,                0.85407,              0.0030762,              0.0030762,              0.0030762
                   1121,                0.38253,                0.19783,                0.77742,                0.98611,                0.95518,                0.98094,                0.78389,                0.81247,                0.37792,                0.85403,                0.00307,                0.00307,                0.00307
                   1122,                0.36727,                 0.1999,                0.77352,                0.98688,                0.95518,                0.98104,                0.78502,                0.81296,                0.37798,                0.85409,              0.0030638,              0.0030638,              0.0030638
                   1123,                0.37551,                0.19758,                0.76807,                0.98802,                0.95593,                0.98171,                 0.7839,                0.81277,                0.37746,                0.85397,              0.0030576,              0.0030576,              0.0030576
                   1124,                 0.3586,                0.19446,                0.77331,                0.98749,                0.95595,                0.98167,                0.78458,                 0.8128,                0.37826,                0.85415,              0.0030514,              0.0030514,              0.0030514
                   1125,                0.36387,                0.19704,                0.76438,                0.98749,                0.95595,                0.98197,                0.78448,                0.81374,                0.37811,                0.85417,              0.0030452,              0.0030452,              0.0030452
                   1126,                0.35845,                  0.191,                0.77401,                0.98693,                0.95595,                0.98198,                  0.785,                0.81331,                0.37699,                0.85401,              0.0030391,              0.0030391,              0.0030391
                   1127,                0.37106,                 0.1945,                0.76889,                0.98723,                0.95565,                0.98196,                0.78471,                0.81421,                0.37818,                0.85395,              0.0030329,              0.0030329,              0.0030329
                   1128,                0.36254,                0.19676,                0.77074,                 0.9876,                0.95595,                0.98192,                0.78507,                0.81408,                0.37834,                0.85393,              0.0030267,              0.0030267,              0.0030267
                   1129,                0.35875,                0.19312,                0.77363,                0.98743,                0.95595,                0.98188,                0.78545,                0.81326,                0.37784,                 0.8538,              0.0030205,              0.0030205,              0.0030205
                   1130,                0.35376,                0.19285,                0.77463,                0.98752,                0.95595,                0.98189,                0.78554,                0.81315,                0.37806,                0.85389,              0.0030143,              0.0030143,              0.0030143
                   1131,                0.36661,                0.19686,                 0.7722,                0.98761,                0.95595,                0.98189,                0.78577,                0.81321,                 0.3774,                0.85397,              0.0030081,              0.0030081,              0.0030081
                   1132,                0.36405,                 0.1964,                0.77899,                0.98774,                0.95595,                 0.9819,                0.78528,                 0.8124,                0.37645,                0.85399,              0.0030019,              0.0030019,              0.0030019
                   1133,                0.37678,                0.19794,                0.77517,                0.98787,                0.95595,                0.98235,                0.78566,                0.81228,                0.37592,                0.85399,              0.0029957,              0.0029957,              0.0029957
                   1134,                0.36706,                0.20076,                0.77683,                0.98801,                0.95511,                0.98231,                0.78519,                0.81191,                0.37579,                0.85414,              0.0029896,              0.0029896,              0.0029896
                   1135,                0.36745,                0.19466,                0.77966,                0.98762,                 0.9544,                0.98232,                0.78568,                 0.8118,                0.37683,                0.85414,              0.0029834,              0.0029834,              0.0029834
                   1136,                 0.3778,                 0.1957,                0.77832,                0.98725,                 0.9544,                0.98232,                0.78564,                0.81131,                0.37666,                 0.8541,              0.0029772,              0.0029772,              0.0029772
                   1137,                0.37117,                0.19829,                0.77679,                0.98721,                 0.9547,                0.98236,                0.78507,                0.81105,                0.37647,                0.85412,               0.002971,               0.002971,               0.002971
                   1138,                0.37364,                0.20383,                0.77565,                0.98722,                0.95479,                0.98238,                0.78548,                0.81142,                0.37662,                0.85417,              0.0029648,              0.0029648,              0.0029648
                   1139,                0.35502,                0.18892,                0.77808,                0.98721,                0.95476,                0.98241,                0.78574,                0.81131,                  0.377,                0.85424,              0.0029586,              0.0029586,              0.0029586
                   1140,                0.35798,                0.19038,                0.77558,                0.98721,                0.95469,                0.98242,                0.78559,                0.81221,                0.37709,                0.85439,              0.0029524,              0.0029524,              0.0029524
                   1141,                0.37744,                0.19743,                0.76922,                0.98879,                0.95408,                0.98242,                0.78593,                0.81129,                0.37701,                0.85417,              0.0029462,              0.0029462,              0.0029462
                   1142,                0.37306,                0.19643,                0.77865,                0.98795,                 0.9544,                0.98238,                0.78554,                0.81199,                0.37843,                0.85425,              0.0029401,              0.0029401,              0.0029401
