               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.019893,             0.00749,                   0,             0.97756,              0.9409,               0.963,             0.64047,            0.021597,           0.0096916,                   0,           0.0081561,           0.0081561,           0.0081561
                 151,            0.021084,           0.0079626,                   0,             0.97714,             0.94816,             0.96857,             0.64991,            0.021011,           0.0094882,                   0,           0.0081437,           0.0081437,           0.0081437
                 152,            0.021047,           0.0077628,                   0,             0.98114,             0.94816,              0.9697,             0.65497,             0.02109,           0.0096699,                   0,           0.0081314,           0.0081314,           0.0081314
                 153,            0.019993,           0.0077702,                   0,             0.97098,             0.93935,             0.95848,             0.65073,            0.021761,           0.0096757,                   0,            0.008119,            0.008119,            0.008119
                 154,            0.020037,           0.0080852,                   0,             0.95626,             0.94436,             0.96127,             0.65279,            0.021608,           0.0094701,                   0,           0.0081066,           0.0081066,           0.0081066
                 155,            0.021035,           0.0082794,                   0,             0.95393,             0.93925,             0.95331,             0.65462,            0.021644,           0.0091099,                   0,           0.0080942,           0.0080942,           0.0080942
                 156,            0.021269,            0.008076,                   0,             0.96212,             0.93249,             0.95342,             0.63859,            0.023445,           0.0098488,                   0,           0.0080819,           0.0080819,           0.0080819
                 157,            0.022849,           0.0081722,                   0,             0.96456,             0.94057,              0.9584,               0.648,            0.022574,           0.0096391,                   0,           0.0080695,           0.0080695,           0.0080695
                 158,            0.021389,           0.0079854,                   0,             0.95651,             0.95012,             0.95682,             0.64964,            0.022167,           0.0092988,                   0,           0.0080571,           0.0080571,           0.0080571
                 159,            0.020106,           0.0080517,                   0,             0.96693,             0.94739,              0.9544,             0.65379,            0.021878,            0.009141,                   0,           0.0080447,           0.0080447,           0.0080447
                 160,            0.019339,           0.0074499,                   0,             0.97331,             0.94527,             0.95945,             0.65532,            0.021929,           0.0091537,                   0,           0.0080324,           0.0080324,           0.0080324
                 161,            0.020612,           0.0077076,                   0,             0.95856,             0.95248,             0.96118,             0.66089,            0.021809,           0.0091818,                   0,             0.00802,             0.00802,             0.00802
                 162,            0.021816,           0.0082192,                   0,             0.96066,             0.94931,              0.9633,              0.6419,            0.022858,           0.0094941,                   0,           0.0080076,           0.0080076,           0.0080076
                 163,            0.019395,           0.0076754,                   0,               0.969,             0.94523,              0.9705,             0.64437,            0.021832,           0.0093741,                   0,           0.0079953,           0.0079953,           0.0079953
