                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    568,                0.56339,                0.28432,                0.78584,                0.97638,                0.95841,                0.97813,                0.72207,                 1.0134,                0.42339,                 0.8687,              0.0064917,              0.0064917,              0.0064917
                    569,                0.60584,                0.29365,                0.80001,                0.98217,                0.94977,                0.97825,                0.72788,                 1.0138,                0.42291,                0.86948,              0.0064855,              0.0064855,              0.0064855
                    570,                0.57808,                0.28694,                0.78456,                0.97866,                0.95672,                0.97737,                 0.7323,                 1.0109,                0.42408,                0.86888,              0.0064793,              0.0064793,              0.0064793
                    571,                0.61169,                0.29484,                0.79334,                0.97712,                0.95698,                0.97648,                0.73218,                   1.01,                0.42836,                0.86803,              0.0064731,              0.0064731,              0.0064731
                    572,                0.56219,                0.28812,                0.79165,                 0.9787,                0.95894,                0.97803,                0.73389,                 1.0048,                0.42835,                0.86763,              0.0064669,              0.0064669,              0.0064669
                    573,                0.59329,                0.28572,                0.79421,                0.97796,                0.95595,                0.97867,                0.73417,                 1.0031,                0.43073,                0.86702,              0.0064608,              0.0064608,              0.0064608
                    574,                0.58759,                0.29192,                0.78798,                0.97789,                0.95705,                0.97895,                0.73204,                 1.0049,                0.43153,                0.86674,              0.0064546,              0.0064546,              0.0064546
                    575,                0.57441,                0.28279,                 0.7863,                0.97852,                0.95904,                0.97957,                 0.7289,                 1.0064,                0.42997,                0.86672,              0.0064484,              0.0064484,              0.0064484
                    576,                0.59725,                0.29401,                0.79702,                0.97821,                0.95904,                0.98027,                0.72848,                 1.0091,                0.42896,                0.86701,              0.0064422,              0.0064422,              0.0064422
                    577,                0.60252,                0.29612,                0.79402,                0.97995,                0.95672,                0.97962,                0.73599,                 1.0077,                0.42683,                0.86731,               0.006436,               0.006436,               0.006436
                    578,                0.58082,                 0.2913,                0.79057,                0.97573,                0.95981,                0.97959,                0.73703,                 1.0084,                0.42695,                0.86866,              0.0064298,              0.0064298,              0.0064298
                    579,                0.58785,                0.28566,                0.78735,                0.97947,                0.95857,                0.98036,                0.73812,                 1.0086,                0.42646,                 0.8695,              0.0064236,              0.0064236,              0.0064236
                    580,                0.58545,                0.28893,                0.79418,                0.97643,                0.96043,                0.97994,                0.73977,                 1.0088,                0.43277,                0.86947,              0.0064174,              0.0064174,              0.0064174
                    581,                0.58062,                0.28914,                0.79154,                0.98098,                0.95646,                0.97806,                 0.7391,                 1.0103,                0.43185,                0.87047,              0.0064112,              0.0064112,              0.0064112
                    582,                0.61229,                0.29352,                0.79225,                0.97985,                0.95363,                0.97883,                0.73884,                 1.0095,                0.42925,                0.86961,              0.0064051,              0.0064051,              0.0064051
                    583,                0.60734,                0.29317,                0.78625,                0.97797,                0.95209,                0.97964,                0.74323,                 1.0005,                0.42527,                0.86875,              0.0063989,              0.0063989,              0.0063989
                    584,                0.57062,                0.28352,                0.79698,                0.97406,                0.95747,                0.97934,                0.74529,                 1.0047,                0.43202,                0.86951,              0.0063927,              0.0063927,              0.0063927
                    585,                0.60496,                0.29342,                0.79515,                0.97542,                 0.9575,                0.98014,                0.74343,                 1.0047,                0.43136,                 0.8682,              0.0063865,              0.0063865,              0.0063865
                    586,                0.55776,                0.27798,                 0.7913,                0.97855,                0.95199,                0.98004,                0.74044,                 1.0031,                0.42838,                0.86781,              0.0063803,              0.0063803,              0.0063803
                    587,                0.60244,                0.29993,                0.80367,                 0.9771,                0.95611,                0.98033,                0.73969,                 1.0047,                0.42667,                0.86783,              0.0063741,              0.0063741,              0.0063741
                    588,                0.58093,                0.28997,                0.78914,                0.97562,                0.96136,                0.97912,                0.73915,                 1.0034,                0.42746,                0.86821,              0.0063679,              0.0063679,              0.0063679
                    589,                0.58283,                 0.2942,                0.79538,                0.97418,                0.96236,                0.97912,                0.74104,                 1.0039,                0.42492,                0.86853,              0.0063618,              0.0063618,              0.0063618
                    590,                0.56863,                0.28524,                 0.7918,                0.97498,                0.96351,                0.97983,                0.73635,                 1.0032,                0.42277,                0.86939,              0.0063556,              0.0063556,              0.0063556
                    591,                0.56876,                0.27575,                0.79753,                 0.9735,                0.96528,                0.98035,                0.73485,                0.99968,                0.42089,                0.86863,              0.0063494,              0.0063494,              0.0063494
                    592,                0.58233,                0.28331,                0.79269,                0.97571,                0.96243,                0.98003,                0.73162,                 1.0052,                0.42619,                0.86907,              0.0063432,              0.0063432,              0.0063432
                    593,                0.58804,                0.28803,                0.79086,                0.97538,                0.95904,                 0.9795,                0.73075,                 1.0043,                0.42862,                0.86982,               0.006337,               0.006337,               0.006337
                    594,                0.59519,                0.29162,                0.78934,                0.97262,                0.96074,                0.97987,                0.73141,                 1.0008,                0.42532,                0.86987,              0.0063308,              0.0063308,              0.0063308
                    595,                0.57213,                0.27972,                0.78958,                 0.9756,                0.95786,                0.97844,                0.73022,                0.99938,                0.42253,                0.87035,              0.0063246,              0.0063246,              0.0063246
                    596,                0.59401,                0.30053,                0.79824,                0.97853,                0.96213,                0.98008,                0.73272,                0.99608,                0.42677,                0.86905,              0.0063184,              0.0063184,              0.0063184
                    597,                0.58407,                0.29061,                0.79141,                0.97469,                0.95672,                0.97716,                0.73217,                0.99655,                0.42711,                 0.8685,              0.0063122,              0.0063122,              0.0063122
                    598,                0.60591,                0.29226,                 0.7938,                0.97633,                0.95638,                0.97786,                0.73428,                0.99594,                0.42565,                0.86916,              0.0063061,              0.0063061,              0.0063061
                    599,                0.57689,                0.28775,                0.78757,                0.97933,                0.95209,                0.97799,                0.73419,                0.99233,                0.42674,                0.86875,              0.0062999,              0.0062999,              0.0062999
                    600,                0.58643,                0.28115,                0.78689,                0.97862,                0.95497,                0.97806,                0.73591,                 0.9913,                0.42703,                  0.869,              0.0062937,              0.0062937,              0.0062937
                    601,                0.57615,                 0.2902,                0.79015,                0.97488,                0.95971,                0.97938,                0.73603,                0.99124,                  0.428,                0.86786,              0.0062875,              0.0062875,              0.0062875
                    602,                0.59291,                0.28598,                0.78816,                0.97417,                0.96171,                0.97839,                0.73818,                0.99081,                0.42658,                0.86819,              0.0062813,              0.0062813,              0.0062813
                    603,                0.58499,                0.28766,                 0.7872,                0.97676,                0.95827,                0.97876,                0.73748,                0.99578,                0.42286,                0.86814,              0.0062751,              0.0062751,              0.0062751
                    604,                0.58178,                0.28706,                0.79194,                  0.979,                 0.9575,                0.97925,                 0.7387,                0.99538,                0.42057,                0.86887,              0.0062689,              0.0062689,              0.0062689
                    605,                0.56545,                0.28551,                0.78112,                0.97565,                0.95981,                0.97937,                0.73609,                 0.9982,                0.42339,                0.87072,              0.0062628,              0.0062628,              0.0062628
                    606,                0.59201,                0.29053,                0.79287,                0.97962,                0.95672,                0.97984,                0.73583,                0.99465,                0.42739,                0.86986,              0.0062566,              0.0062566,              0.0062566
                    607,                0.58704,                0.28756,                0.79591,                0.97927,                0.95904,                0.97932,                0.73667,                0.98983,                0.43061,                0.86869,              0.0062504,              0.0062504,              0.0062504
                    608,                0.57304,                0.28915,                   0.79,                0.97715,                0.95827,                 0.9799,                0.73456,                0.98869,                0.42811,                0.86866,              0.0062442,              0.0062442,              0.0062442
                    609,                0.57057,                0.28464,                0.79417,                0.97793,                 0.9589,                0.97912,                0.73026,                0.99102,                0.42847,                0.86909,               0.006238,               0.006238,               0.006238
                    610,                0.57763,                 0.2871,                0.78942,                0.97915,                0.95827,                0.97907,                0.72929,                0.99281,                0.42794,                0.86947,              0.0062318,              0.0062318,              0.0062318
                    611,                0.56699,                0.27262,                0.78133,                0.97715,                0.95853,                 0.9797,                0.73176,                0.98814,                0.42796,                0.86904,              0.0062256,              0.0062256,              0.0062256
                    612,                0.56631,                0.27776,                0.78939,                0.97597,                0.95827,                0.97987,                0.73454,                0.98927,                0.42625,                0.86923,              0.0062194,              0.0062194,              0.0062194
                    613,                0.58073,                0.28283,                0.79078,                0.98534,                0.94977,                0.98013,                0.73748,                0.98954,                0.42519,                0.86821,              0.0062132,              0.0062132,              0.0062132
                    614,                0.56437,                 0.2811,                0.78759,                0.97568,                 0.9575,                0.98023,                0.73918,                0.99228,                 0.4248,                0.86686,              0.0062071,              0.0062071,              0.0062071
                    615,                0.53102,                0.26481,                0.79261,                0.98023,                0.95595,                0.98088,                0.73792,                  0.992,                0.42342,                0.86618,              0.0062009,              0.0062009,              0.0062009
                    616,                0.59708,                 0.2867,                0.78854,                0.97914,                0.95981,                0.97987,                0.73577,                0.99115,                0.41832,                0.86672,              0.0061947,              0.0061947,              0.0061947
                    617,                 0.5705,                0.28716,                0.78465,                0.98104,                0.95955,                0.98005,                0.73605,                0.99157,                  0.421,                0.86688,              0.0061885,              0.0061885,              0.0061885
                    618,                 0.5934,                0.28577,                0.79642,                0.98203,                0.95827,                0.98019,                 0.7392,                0.99201,                0.42043,                0.86678,              0.0061823,              0.0061823,              0.0061823
                    619,                0.56875,                 0.2878,                0.79294,                0.98333,                0.95721,                0.97987,                0.74098,                0.99293,                0.41972,                0.86762,              0.0061761,              0.0061761,              0.0061761
                    620,                0.55541,                0.27757,                0.78657,                0.98147,                0.95904,                0.98077,                 0.7401,                0.99444,                0.41649,                 0.8684,              0.0061699,              0.0061699,              0.0061699
                    621,                0.56102,                0.27795,                0.78843,                0.98333,                0.95742,                 0.9811,                0.74128,                0.99506,                0.42201,                0.86867,              0.0061637,              0.0061637,              0.0061637
                    622,                0.58856,                0.29129,                0.79488,                0.97797,                0.96057,                0.98025,                0.74255,                0.99222,                0.41974,                 0.8687,              0.0061576,              0.0061576,              0.0061576
                    623,                0.55487,                0.27838,                0.79387,                 0.9795,                 0.9601,                0.97956,                0.73917,                0.99257,                0.42261,                0.86876,              0.0061514,              0.0061514,              0.0061514
                    624,                0.56731,                0.28214,                0.78857,                0.97872,                0.95963,                0.97802,                0.73741,                0.99184,                0.42315,                0.86887,              0.0061452,              0.0061452,              0.0061452
                    625,                0.57024,                0.28578,                0.79426,                0.98001,                0.95595,                0.97915,                0.73969,                0.98743,                0.41965,                0.86789,               0.006139,               0.006139,               0.006139
                    626,                0.55264,                0.27095,                0.78496,                0.98174,                0.95566,                0.98038,                 0.7395,                0.98583,                0.41976,                0.86723,              0.0061328,              0.0061328,              0.0061328
                    627,                0.56614,                0.27552,                 0.7813,                0.98191,                0.95363,                0.98049,                0.74169,                0.98514,                0.41995,                0.86678,              0.0061266,              0.0061266,              0.0061266
                    628,                0.56118,                0.27272,                0.78643,                0.97924,                0.95672,                0.98058,                0.74244,                0.98605,                0.41821,                0.86636,              0.0061204,              0.0061204,              0.0061204
                    629,                 0.5878,                0.29067,                0.79012,                0.98098,                0.95595,                0.97998,                0.74253,                0.98343,                0.42352,                0.86645,              0.0061142,              0.0061142,              0.0061142
                    630,                0.56778,                0.28566,                0.79254,                 0.9802,                0.95658,                0.97965,                0.74418,                0.98044,                 0.4241,                0.86505,              0.0061081,              0.0061081,              0.0061081
                    631,                0.56342,                0.27899,                0.79773,                0.97917,                 0.9575,                 0.9779,                0.74415,                0.98018,                0.42487,                 0.8651,              0.0061019,              0.0061019,              0.0061019
                    632,                0.57227,                0.28036,                 0.7946,                0.97404,                0.95904,                 0.9786,                0.73813,                0.98442,                0.42773,                0.86518,              0.0060957,              0.0060957,              0.0060957
                    633,                0.54528,                0.27554,                0.78439,                0.97558,                0.95696,                0.97863,                0.73639,                0.98479,                0.42905,                0.86545,              0.0060895,              0.0060895,              0.0060895
                    634,                0.56812,                0.27313,                0.79132,                0.97171,                0.96291,                0.97992,                  0.739,                0.98892,                0.42637,                0.86661,              0.0060833,              0.0060833,              0.0060833
                    635,                0.53251,                0.26666,                0.79078,                0.97519,                0.96059,                0.98049,                0.73943,                0.98931,                 0.4253,                0.86769,              0.0060771,              0.0060771,              0.0060771
                    636,                 0.5571,                0.28152,                0.79615,                0.97193,                0.96323,                0.97965,                0.74031,                0.98322,                0.42106,                0.86822,              0.0060709,              0.0060709,              0.0060709
                    637,                0.53218,                0.26352,                0.79141,                0.98483,                0.95328,                0.97872,                 0.7399,                0.98407,                0.42375,                0.86827,              0.0060647,              0.0060647,              0.0060647
                    638,                0.58665,                0.28275,                0.79536,                0.97784,                0.96059,                 0.9812,                0.74344,                 0.9871,                0.42236,                0.86802,              0.0060586,              0.0060586,              0.0060586
                    639,                0.57195,                0.28191,                0.78765,                0.97874,                 0.9605,                0.98163,                0.74461,                0.98791,                0.42071,                0.86742,              0.0060524,              0.0060524,              0.0060524
                    640,                0.56152,                0.27649,                0.78948,                0.98376,                 0.9544,                0.98136,                0.74596,                0.98662,                0.42036,                0.86691,              0.0060462,              0.0060462,              0.0060462
                    641,                0.57362,                  0.279,                0.78868,                0.97845,                 0.9575,                0.98064,                 0.7441,                0.98635,                0.41888,                0.86702,                0.00604,                0.00604,                0.00604
                    642,                0.54854,                0.27762,                0.78484,                0.97793,                 0.9587,                0.98057,                0.74154,                0.98892,                0.41797,                0.86753,              0.0060338,              0.0060338,              0.0060338
                    643,                  0.548,                0.27311,                0.78692,                0.97797,                0.95827,                0.98018,                 0.7411,                0.98963,                0.41775,                0.86741,              0.0060276,              0.0060276,              0.0060276
                    644,                0.58211,                0.28388,                0.79243,                0.97744,                0.95981,                0.97925,                0.73612,                0.99105,                 0.4161,                0.86754,              0.0060214,              0.0060214,              0.0060214
                    645,                0.54345,                0.27629,                0.79074,                0.97712,                0.96059,                0.97899,                0.73661,                0.98968,                0.41708,                0.86704,              0.0060152,              0.0060152,              0.0060152
                    646,                0.55472,                0.27357,                0.78707,                0.97715,                0.95821,                0.97839,                0.74122,                0.98556,                  0.415,                0.86662,              0.0060091,              0.0060091,              0.0060091
                    647,                0.54566,                0.27515,                0.78321,                0.97487,                0.95981,                0.97905,                0.74273,                0.98262,                0.41832,                0.86564,              0.0060029,              0.0060029,              0.0060029
                    648,                0.54778,                0.27747,                0.78855,                0.97563,                0.95926,                0.97917,                0.74566,                0.98028,                0.42123,                 0.8652,              0.0059967,              0.0059967,              0.0059967
                    649,                0.57143,                0.27279,                0.78836,                0.97415,                0.96111,                   0.98,                0.74593,                0.97859,                0.42012,                0.86508,              0.0059905,              0.0059905,              0.0059905
                    650,                0.53775,                0.26679,                0.78565,                0.98054,                0.95981,                0.98009,                0.74665,                0.97486,                0.41864,                0.86553,              0.0059843,              0.0059843,              0.0059843
                    651,                0.53267,                0.26386,                0.79272,                0.97798,                0.96104,                0.98109,                0.75201,                0.97118,                0.41685,                0.86484,              0.0059781,              0.0059781,              0.0059781
                    652,                0.57379,                0.28569,                0.78821,                0.97567,                0.96057,                0.97941,                0.74987,                0.97093,                0.41403,                0.86533,              0.0059719,              0.0059719,              0.0059719
                    653,                 0.5679,                0.27804,                0.79637,                0.97515,                0.96213,                0.98014,                0.74493,                0.96797,                0.41243,                0.86573,              0.0059658,              0.0059658,              0.0059658
                    654,                0.55557,                 0.2783,                0.78822,                0.97421,                0.96338,                0.98004,                0.74057,                0.96928,                0.41061,                0.86658,              0.0059596,              0.0059596,              0.0059596
                    655,                0.55124,                0.26964,                0.78947,                0.98176,                0.95646,                0.98009,                0.74231,                0.97424,                0.41462,                0.86665,              0.0059534,              0.0059534,              0.0059534
                    656,                0.55625,                0.28134,                0.78739,                0.97796,                0.96022,                0.98011,                0.74103,                0.97847,                0.41431,                0.86678,              0.0059472,              0.0059472,              0.0059472
                    657,                0.54752,                0.27407,                0.78267,                0.97783,                0.96059,                0.98001,                 0.7412,                   0.98,                0.41145,                0.86697,               0.005941,               0.005941,               0.005941
                    658,                0.56159,                0.28252,                0.79179,                 0.9814,                0.95672,                0.98019,                0.74362,                0.97967,                0.41151,                 0.8666,              0.0059348,              0.0059348,              0.0059348
                    659,                0.55666,                0.27559,                0.78627,                0.98257,                0.95868,                0.97991,                0.74255,                0.97627,                0.40885,                 0.8665,              0.0059286,              0.0059286,              0.0059286
                    660,                 0.5655,                0.27649,                0.78315,                0.98228,                0.95981,                0.98103,                0.74141,                0.97522,                0.40833,                0.86645,              0.0059224,              0.0059224,              0.0059224
                    661,                0.55121,                0.27352,                0.78795,                0.98254,                0.95904,                0.98138,                0.74251,                0.97302,                 0.4073,                0.86636,              0.0059163,              0.0059163,              0.0059163
                    662,                0.54814,                0.27129,                0.78784,                 0.9818,                 0.9588,                0.98059,                0.74063,                0.97377,                0.40782,                0.86718,              0.0059101,              0.0059101,              0.0059101
                    663,                0.56281,                0.27517,                0.78704,                0.98183,                0.96037,                0.98134,                0.74246,                0.97715,                 0.4099,                0.86803,              0.0059039,              0.0059039,              0.0059039
                    664,                0.54312,                0.27574,                0.79563,                0.98032,                0.95827,                0.97968,                0.74393,                0.97585,                0.41306,                0.86772,              0.0058977,              0.0058977,              0.0058977
                    665,                0.54042,                0.26479,                0.78329,                0.98023,                0.95798,                0.97929,                0.74383,                0.97497,                0.41428,                0.86732,              0.0058915,              0.0058915,              0.0058915
                    666,                0.54234,                0.26963,                0.78075,                0.97768,                0.95904,                0.97802,                 0.7447,                0.97471,                0.41547,                0.86724,              0.0058853,              0.0058853,              0.0058853
                    667,                0.56089,                0.27796,                0.79214,                 0.9795,                0.96002,                0.97908,                0.74456,                0.96985,                0.41559,                0.86686,              0.0058791,              0.0058791,              0.0058791
                    668,                0.53865,                0.26621,                0.78846,                0.97714,                0.95795,                 0.9772,                0.74602,                 0.9731,                0.41701,                0.86742,              0.0058729,              0.0058729,              0.0058729
                    669,                0.55013,                 0.2744,                0.78735,                0.98006,                0.95595,                0.97697,                0.74569,                0.97376,                0.41572,                 0.8673,              0.0058668,              0.0058668,              0.0058668
                    670,                0.55437,                0.27785,                 0.7919,                0.97866,                0.95704,                 0.9782,                 0.7448,                0.97682,                 0.4161,                0.86759,              0.0058606,              0.0058606,              0.0058606
                    671,                0.55323,                0.27004,                0.79099,                 0.9847,                0.95518,                   0.98,                0.74444,                0.97442,                0.41359,                0.86709,              0.0058544,              0.0058544,              0.0058544
                    672,                0.55055,                 0.2702,                 0.7902,                0.98491,                0.95825,                  0.981,                 0.7452,                0.97195,                0.41486,                0.86682,              0.0058482,              0.0058482,              0.0058482
                    673,                0.55143,                0.26935,                0.78532,                0.97869,                0.95904,                0.97883,                0.74502,                0.97161,                0.41363,                0.86691,               0.005842,               0.005842,               0.005842
                    674,                0.54434,                0.26243,                0.79247,                0.98209,                0.95595,                0.97903,                0.74681,                0.97162,                0.41302,                0.86795,              0.0058358,              0.0058358,              0.0058358
                    675,                0.55616,                0.27215,                0.78952,                0.98129,                0.95595,                0.97757,                0.74304,                0.96975,                0.41421,                0.86766,              0.0058296,              0.0058296,              0.0058296
                    676,                0.53422,                0.25901,                0.78808,                0.98112,                0.95518,                0.97737,                0.74175,                 0.9668,                0.41277,                0.86767,              0.0058234,              0.0058234,              0.0058234
                    677,                0.55626,                0.27547,                0.78729,                0.98173,                0.95507,                 0.9786,                0.74227,                0.96419,                0.41149,                 0.8674,              0.0058173,              0.0058173,              0.0058173
                    678,                0.53256,                0.26647,                0.79511,                 0.9802,                0.95624,                0.97718,                 0.7426,                0.96429,                0.41038,                0.86696,              0.0058111,              0.0058111,              0.0058111
                    679,                0.53671,                0.26819,                0.78616,                0.97864,                0.95594,                0.97843,                0.74161,                0.96819,                0.40944,                0.86718,              0.0058049,              0.0058049,              0.0058049
                    680,                0.54859,                0.27997,                0.78754,                0.98095,                0.95494,                0.97778,                0.74318,                0.96838,                0.40754,                0.86696,              0.0057987,              0.0057987,              0.0057987
                    681,                0.53482,                0.26306,                0.78522,                0.97861,                0.95445,                0.97866,                0.74337,                0.96989,                0.40991,                0.86757,              0.0057925,              0.0057925,              0.0057925
                    682,                0.53236,                0.26675,                0.78987,                0.97843,                 0.9544,                 0.9787,                0.74556,                0.96721,                0.41175,                0.86726,              0.0057863,              0.0057863,              0.0057863
                    683,                0.52082,                0.26803,                 0.7833,                0.97564,                0.95937,                   0.98,                0.74661,                0.96392,                0.41047,                 0.8671,              0.0057801,              0.0057801,              0.0057801
                    684,                0.54455,                0.26976,                0.78748,                0.98015,                0.95406,                0.98014,                0.74629,                0.96319,                0.40784,                0.86636,              0.0057739,              0.0057739,              0.0057739
                    685,                0.56173,                0.27758,                0.79297,                0.98255,                0.95209,                0.98161,                 0.7456,                0.96102,                0.40849,                0.86671,              0.0057678,              0.0057678,              0.0057678
                    686,                0.52094,                0.26291,                0.78967,                0.98342,                0.95054,                0.98103,                0.74437,                0.96386,                0.41329,                0.86623,              0.0057616,              0.0057616,              0.0057616
                    687,                0.53354,                0.26351,                0.78869,                0.98236,                0.95054,                0.97938,                0.74475,                0.96746,                  0.414,                0.86668,              0.0057554,              0.0057554,              0.0057554
                    688,                0.55199,                0.26745,                 0.7842,                0.98017,                0.95503,                0.98056,                0.74408,                0.97147,                0.41407,                0.86669,              0.0057492,              0.0057492,              0.0057492
                    689,                0.53098,                0.26886,                0.79148,                0.97945,                0.95754,                 0.9804,                0.74764,                0.97101,                 0.4152,                0.86672,               0.005743,               0.005743,               0.005743
                    690,                0.54386,                0.27227,                0.78848,                0.97903,                 0.9575,                   0.98,                0.74668,                0.97042,                0.41559,                0.86683,              0.0057368,              0.0057368,              0.0057368
                    691,                0.53507,                0.26375,                0.78737,                0.97801,                0.95981,                0.98177,                0.74683,                0.96948,                  0.417,                 0.8667,              0.0057306,              0.0057306,              0.0057306
                    692,                0.55264,                0.27675,                0.79091,                0.98097,                0.95586,                0.98114,                0.74797,                0.96776,                0.41565,                0.86692,              0.0057244,              0.0057244,              0.0057244
                    693,                0.53193,                0.26238,                0.78294,                0.97866,                0.95692,                0.97905,                0.74795,                0.96942,                0.41703,                 0.8671,              0.0057183,              0.0057183,              0.0057183
                    694,                0.53711,                0.26802,                0.78864,                0.98096,                 0.9557,                0.97925,                0.75017,                0.96844,                0.41532,                0.86646,              0.0057121,              0.0057121,              0.0057121
                    695,                0.52677,                0.26239,                0.78823,                0.98096,                0.95572,                0.97875,                0.74748,                0.96718,                0.41527,                0.86591,              0.0057059,              0.0057059,              0.0057059
                    696,                0.53172,                0.26923,                0.78715,                0.97922,                0.95672,                 0.9786,                0.74808,                 0.9623,                0.41289,                0.86614,              0.0056997,              0.0056997,              0.0056997
                    697,                0.52777,                0.27152,                0.78748,                0.97635,                0.95595,                0.97853,                0.74682,                0.96595,                0.41314,                0.86617,              0.0056935,              0.0056935,              0.0056935
                    698,                0.53108,                0.27396,                0.78784,                0.97709,                0.95585,                0.97826,                0.74779,                0.96668,                0.41377,                0.86615,              0.0056873,              0.0056873,              0.0056873
                    699,                0.52848,                0.26185,                0.78538,                0.97787,                 0.9575,                0.97983,                0.74791,                0.96874,                0.41432,                0.86611,              0.0056811,              0.0056811,              0.0056811
                    700,                0.52461,                 0.2631,                0.78953,                0.97686,                0.95672,                0.97961,                 0.7483,                0.97024,                0.41276,                0.86596,              0.0056749,              0.0056749,              0.0056749
                    701,                0.53894,                0.26931,                0.78606,                0.98175,                0.95608,                0.97967,                0.74715,                0.97243,                0.41043,                0.86643,              0.0056688,              0.0056688,              0.0056688
